id,start,end,route_id,lat,lon,idx
7804,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.71799,10.40583,0
7805,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.71815,10.40581,1
7806,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.71837,10.40578,2
7807,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.71842,10.40618,3
7808,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.71847,10.4067,4
7809,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.71855,10.40739,5
7810,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.71935,10.40741,6
7811,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.71973,10.40736,7
7812,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.71999,10.40735,8
7813,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72213,10.40733,9
7814,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72272,10.40686,10
7815,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72307,10.40728,11
7816,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.7232,10.40743,12
7817,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72345,10.40777,13
7818,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72353,10.40787,14
7819,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72356,10.40789,15
7820,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72363,10.40807,16
7821,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72364,10.4081,17
7822,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72367,10.40814,18
7823,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72372,10.40815,19
7824,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72375,10.40813,20
7825,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72378,10.40807,21
7826,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72438,10.4084,22
7827,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72441,10.40848,23
7828,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72446,10.40882,24
7829,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72444,10.40889,25
7830,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72443,10.40894,26
7831,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72444,10.409,27
7832,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72445,10.40904,28
7833,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72447,10.40908,29
7834,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.7245,10.40912,30
7835,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72453,10.40914,31
7836,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.7246,10.40923,32
7837,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72461,10.40929,33
7838,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72461,10.40939,34
7839,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72457,10.40954,35
7840,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72457,10.40959,36
7841,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72459,10.40963,37
7842,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72463,10.40966,38
7843,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72467,10.40966,39
7844,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72473,10.4097,40
7845,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72478,10.40975,41
7846,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72505,10.41095,42
7847,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.7251,10.41115,43
7848,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72526,10.41164,44
7849,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72559,10.41258,45
7850,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72575,10.41297,46
7851,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72588,10.41326,47
7852,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.72601,10.41349,48
7853,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.7266,10.41445,49
7854,Facolta di Ingegneria Polo A,Parcheggio Via Paparelli,route_330,43.7272,10.41538,50
7855,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71799,10.40583,0
7856,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71815,10.40581,1
7857,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71808,10.40525,2
7858,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71787,10.40533,3
7859,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71772,10.40538,4
7860,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71681,10.4055,5
7861,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71648,10.40552,6
7862,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71635,10.40554,7
7863,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.7163,10.40557,8
7864,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71617,10.40557,9
7865,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71613,10.40598,10
7866,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71592,10.40592,11
7867,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71587,10.40606,12
7868,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71581,10.40621,13
7869,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71573,10.40649,14
7870,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71559,10.40706,15
7871,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71554,10.40711,16
7872,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71514,10.40693,17
7873,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71506,10.40689,18
7874,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71474,10.40665,19
7875,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71415,10.40796,20
7876,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71397,10.40838,21
7877,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71384,10.40863,22
7878,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71382,10.40869,23
7879,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71375,10.40881,24
7880,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71363,10.40896,25
7881,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71343,10.40916,26
7882,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71329,10.40926,27
7883,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71311,10.40938,28
7884,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71297,10.40944,29
7885,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71286,10.40947,30
7886,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71141,10.40947,31
7887,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71076,10.40944,32
7888,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71019,10.40941,33
7889,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.7101,10.40935,34
7890,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71005,10.40929,35
7891,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71003,10.40924,36
7892,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71001,10.40915,37
7893,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71007,10.40776,38
7894,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71014,10.40774,39
7895,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71018,10.40769,40
7896,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71019,10.40765,41
7897,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.7102,10.4076,42
7898,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71019,10.40752,43
7899,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71017,10.40749,44
7900,Facolta di Ingegneria Polo A,Decathlon Pisa,route_331,43.71014,10.40745,45
