id,start,end,route_id,lat,lon,idx
17590,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.7063,10.41019,0
17591,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70641,10.41001,1
17592,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70653,10.40976,2
17593,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70657,10.40964,3
17594,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70659,10.40953,4
17595,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70659,10.40939,5
17596,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.7066,10.40933,6
17597,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70672,10.40909,7
17598,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70684,10.40889,8
17599,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70696,10.40875,9
17600,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70709,10.40862,10
17601,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70721,10.40847,11
17602,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70728,10.40833,12
17603,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70738,10.40823,13
17604,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70754,10.40807,14
17605,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70782,10.40784,15
17606,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70765,10.40736,16
17607,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70842,10.40681,17
17608,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70922,10.40625,18
17609,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70944,10.40613,19
17610,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.7097,10.40593,20
17611,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70981,10.40586,21
17612,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.71027,10.40559,22
17613,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.7104,10.4055,23
17614,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.71043,10.40545,24
17615,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.71044,10.40536,25
17616,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.71044,10.4053,26
17617,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.71041,10.40524,27
17618,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.71035,10.4052,28
17619,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.7103,10.4052,29
17620,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.71019,10.40527,30
17621,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.7101,10.40527,31
17622,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.71006,10.40525,32
17623,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70988,10.40513,33
17624,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70974,10.40502,34
17625,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70967,10.40492,35
17626,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70965,10.40486,36
17627,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70975,10.40422,37
17628,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70988,10.40324,38
17629,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70997,10.40252,39
17630,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70997,10.40207,40
17631,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70994,10.39992,41
17632,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70994,10.39905,42
17633,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70997,10.39904,43
17634,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.71001,10.39899,44
17635,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.71003,10.39892,45
17636,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.71001,10.39885,46
17637,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70999,10.39882,47
17638,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.70997,10.3988,48
17639,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.71001,10.39838,49
17640,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.71008,10.39813,50
17641,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.7101,10.39807,51
17642,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.71016,10.39794,52
17643,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.71019,10.39794,53
17644,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.71022,10.39792,54
17645,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.71025,10.3979,55
17646,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.71027,10.39786,56
17647,Decathlon Pisa,Ristorante Il Rustichello - San Piero,route_780,43.71028,10.39781,57
