id,start,end,route_id,lat,lon,idx
54917,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.68598,10.37277,0
54918,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.68616,10.37213,1
54919,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.68705,10.37013,2
54920,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.68763,10.36873,3
54921,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.68812,10.36758,4
54922,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.68846,10.36657,5
54923,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.68889,10.36693,6
54924,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.68902,10.36702,7
54925,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.68916,10.36711,8
54926,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.68936,10.36719,9
54927,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.68953,10.36725,10
54928,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.68975,10.36729,11
54929,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.6901,10.36733,12
54930,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.69033,10.36734,13
54931,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.6914,10.36728,14
54932,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.69192,10.3672,15
54933,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.69223,10.36713,16
54934,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.69298,10.36693,17
54935,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.69412,10.36675,18
54936,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.69443,10.36667,19
54937,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.69498,10.36653,20
54938,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.69576,10.36627,21
54939,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.69594,10.36624,22
54940,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.69622,10.36622,23
54941,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.69719,10.36621,24
54942,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.69737,10.36619,25
54943,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.69825,10.36592,26
54944,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.69839,10.36589,27
54945,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.69857,10.36589,28
54946,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.69876,10.36592,29
54947,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.69914,10.36602,30
54948,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.69973,10.36623,31
54949,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.69983,10.36629,32
54950,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.70008,10.36649,33
54951,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.70077,10.36712,34
54952,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.7013,10.36756,35
54953,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.70278,10.36872,36
54954,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.70303,10.36894,37
54955,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.70325,10.36919,38
54956,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.70333,10.36931,39
54957,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.7038,10.37014,40
54958,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.7051,10.37239,41
54959,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.70526,10.37277,42
54960,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.70575,10.37431,43
54961,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.70608,10.37513,44
54962,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.70616,10.37528,45
54963,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.70624,10.37541,46
54964,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.70644,10.37562,47
54965,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.70685,10.37602,48
54966,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.70698,10.3762,49
54967,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.70705,10.37632,50
54968,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.70709,10.37626,51
54969,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.7071,10.37621,52
54970,Eurospin Ospedaletto,Parco San Rossore,route_2130,43.70714,10.37596,53
