id,start,end,route_id,lat,lon,idx
22645,Ristorante Galileo,Via Montanelli 66,route_930,43.71048,10.41609,0
22646,Ristorante Galileo,Via Montanelli 66,route_930,43.70997,10.41245,1
22647,Ristorante Galileo,Via Montanelli 66,route_930,43.70992,10.41199,2
22648,Ristorante Galileo,Via Montanelli 66,route_930,43.70991,10.41172,3
22649,Ristorante Galileo,Via Montanelli 66,route_930,43.7099,10.41147,4
22650,Ristorante Galileo,Via Montanelli 66,route_930,43.70993,10.41076,5
22651,Ristorante Galileo,Via Montanelli 66,route_930,43.70994,10.41066,6
22652,Ristorante Galileo,Via Montanelli 66,route_930,43.70995,10.41058,7
22653,Ristorante Galileo,Via Montanelli 66,route_930,43.71002,10.41043,8
22654,Ristorante Galileo,Via Montanelli 66,route_930,43.71006,10.4104,9
22655,Ristorante Galileo,Via Montanelli 66,route_930,43.71008,10.41036,10
22656,Ristorante Galileo,Via Montanelli 66,route_930,43.7101,10.41032,11
22657,Ristorante Galileo,Via Montanelli 66,route_930,43.71011,10.41027,12
22658,Ristorante Galileo,Via Montanelli 66,route_930,43.71011,10.41022,13
22659,Ristorante Galileo,Via Montanelli 66,route_930,43.7101,10.41017,14
22660,Ristorante Galileo,Via Montanelli 66,route_930,43.71009,10.41013,15
22661,Ristorante Galileo,Via Montanelli 66,route_930,43.71006,10.41009,16
22662,Ristorante Galileo,Via Montanelli 66,route_930,43.71002,10.41005,17
22663,Ristorante Galileo,Via Montanelli 66,route_930,43.70998,10.40978,18
22664,Ristorante Galileo,Via Montanelli 66,route_930,43.71007,10.40776,19
22665,Ristorante Galileo,Via Montanelli 66,route_930,43.71014,10.40774,20
22666,Ristorante Galileo,Via Montanelli 66,route_930,43.71018,10.40769,21
22667,Ristorante Galileo,Via Montanelli 66,route_930,43.71019,10.40765,22
22668,Ristorante Galileo,Via Montanelli 66,route_930,43.7102,10.4076,23
22669,Ristorante Galileo,Via Montanelli 66,route_930,43.71019,10.40752,24
22670,Ristorante Galileo,Via Montanelli 66,route_930,43.71017,10.40749,25
22671,Ristorante Galileo,Via Montanelli 66,route_930,43.71014,10.40745,26
22672,Ristorante Galileo,Via Montanelli 66,route_930,43.7101,10.40743,27
22673,Ristorante Galileo,Via Montanelli 66,route_930,43.71008,10.40743,28
22674,Ristorante Galileo,Via Montanelli 66,route_930,43.71015,10.4061,29
22675,Ristorante Galileo,Via Montanelli 66,route_930,43.71019,10.4058,30
22676,Ristorante Galileo,Via Montanelli 66,route_930,43.71021,10.40573,31
22677,Ristorante Galileo,Via Montanelli 66,route_930,43.71027,10.40559,32
22678,Ristorante Galileo,Via Montanelli 66,route_930,43.7104,10.4055,33
22679,Ristorante Galileo,Via Montanelli 66,route_930,43.71043,10.40545,34
22680,Ristorante Galileo,Via Montanelli 66,route_930,43.71044,10.40536,35
22681,Ristorante Galileo,Via Montanelli 66,route_930,43.71044,10.4053,36
22682,Ristorante Galileo,Via Montanelli 66,route_930,43.71044,10.40507,37
22683,Ristorante Galileo,Via Montanelli 66,route_930,43.71053,10.40511,38
22684,Ristorante Galileo,Via Montanelli 66,route_930,43.71123,10.40543,39
22685,Ristorante Galileo,Via Montanelli 66,route_930,43.71133,10.40545,40
22686,Ristorante Galileo,Via Montanelli 66,route_930,43.71143,10.40549,41
22687,Ristorante Galileo,Via Montanelli 66,route_930,43.71169,10.4056,42
22688,Ristorante Galileo,Via Montanelli 66,route_930,43.71176,10.40569,43
22689,Ristorante Galileo,Via Montanelli 66,route_930,43.71192,10.40577,44
22690,Ristorante Galileo,Via Montanelli 66,route_930,43.71316,10.40636,45
22691,Ristorante Galileo,Ristorante Tuscany 2,route_931,43.71048,10.41609,0
22692,Ristorante Galileo,Ristorante Tuscany 2,route_931,43.71068,10.41746,1
22693,Ristorante Galileo,Ristorante Tuscany 2,route_931,43.71085,10.41915,2
22694,Ristorante Galileo,Ristorante Tuscany 2,route_931,43.71078,10.41912,3
22695,Ristorante Galileo,Ristorante Tuscany 2,route_931,43.71051,10.41919,4
22696,Ristorante Galileo,Ristorante Tuscany 2,route_931,43.71025,10.41928,5
22697,Ristorante Galileo,Ristorante Tuscany 2,route_931,43.70985,10.41949,6
22698,Ristorante Galileo,Ristorante Tuscany 2,route_931,43.70994,10.42005,7
22699,Ristorante Galileo,Euronics Pisa Cisanello,route_932,43.71048,10.41609,0
22700,Ristorante Galileo,Euronics Pisa Cisanello,route_932,43.70997,10.41245,1
22701,Ristorante Galileo,Euronics Pisa Cisanello,route_932,43.70992,10.41199,2
22702,Ristorante Galileo,Euronics Pisa Cisanello,route_932,43.70991,10.41172,3
22703,Ristorante Galileo,Euronics Pisa Cisanello,route_932,43.7099,10.41147,4
22704,Ristorante Galileo,Euronics Pisa Cisanello,route_932,43.70993,10.41076,5
22705,Ristorante Galileo,Euronics Pisa Cisanello,route_932,43.70994,10.41066,6
22706,Ristorante Galileo,Euronics Pisa Cisanello,route_932,43.70995,10.41058,7
22707,Ristorante Galileo,Euronics Pisa Cisanello,route_932,43.71002,10.41043,8
22708,Ristorante Galileo,Euronics Pisa Cisanello,route_932,43.71006,10.4104,9
22709,Ristorante Galileo,Euronics Pisa Cisanello,route_932,43.71008,10.41036,10
22710,Ristorante Galileo,Euronics Pisa Cisanello,route_932,43.7101,10.41032,11
22711,Ristorante Galileo,Euronics Pisa Cisanello,route_932,43.71011,10.41027,12
22712,Ristorante Galileo,Euronics Pisa Cisanello,route_932,43.71011,10.41022,13
22713,Ristorante Galileo,Euronics Pisa Cisanello,route_932,43.7101,10.41017,14
22714,Ristorante Galileo,Euronics Pisa Cisanello,route_932,43.71009,10.41013,15
22715,Ristorante Galileo,Euronics Pisa Cisanello,route_932,43.71006,10.41009,16
22716,Ristorante Galileo,Euronics Pisa Cisanello,route_932,43.71002,10.41005,17
