id,start,end,route_id,lat,lon,idx
21355,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.70952,10.41348,0
21356,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.70912,10.41268,1
21357,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.70819,10.41357,2
21358,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.70826,10.41366,3
21359,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.70832,10.41372,4
21360,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.70879,10.41406,5
21361,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.70884,10.41414,6
21362,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.70885,10.4142,7
21363,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.70895,10.4143,8
21364,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.70907,10.41439,9
21365,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.7092,10.41448,10
21366,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.70934,10.41454,11
21367,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.70944,10.41455,12
21368,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.71025,10.41445,13
21369,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.71068,10.41746,14
21370,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.71091,10.41974,15
21371,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.7109,10.4199,16
21372,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.71092,10.4202,17
21373,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.71094,10.42031,18
21374,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.71098,10.42043,19
21375,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.71101,10.42058,20
21376,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.711,10.42062,21
21377,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.71101,10.42067,22
21378,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.71103,10.4207,23
21379,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.71105,10.42071,24
21380,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.71109,10.4207,25
21381,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.71111,10.42068,26
21382,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.71223,10.42094,27
21383,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.71242,10.4202,28
21384,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.71253,10.41978,29
21385,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.71266,10.41937,30
21386,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.7128,10.41885,31
21387,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.71292,10.4183,32
21388,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.71339,10.41835,33
21389,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.71342,10.4184,34
21390,Centro Commerciale Pisanova,Parcheggio di Cisanello,route_870,43.71361,10.41843,35
21391,Centro Commerciale Pisanova,Carrefour Express Pisanova,route_871,43.70952,10.41348,0
21392,Centro Commerciale Pisanova,Carrefour Express Pisanova,route_871,43.70912,10.41268,1
21393,Centro Commerciale Pisanova,Carrefour Express Pisanova,route_871,43.70819,10.41357,2
21394,Centro Commerciale Pisanova,Carrefour Express Pisanova,route_871,43.70826,10.41366,3
21395,Centro Commerciale Pisanova,Carrefour Express Pisanova,route_871,43.70832,10.41372,4
21396,Centro Commerciale Pisanova,Carrefour Express Pisanova,route_871,43.70879,10.41406,5
21397,Centro Commerciale Pisanova,Carrefour Express Pisanova,route_871,43.70884,10.41414,6
21398,Centro Commerciale Pisanova,Carrefour Express Pisanova,route_871,43.70885,10.4142,7
21399,Centro Commerciale Pisanova,Carrefour Express Pisanova,route_871,43.70895,10.4143,8
21400,Centro Commerciale Pisanova,Carrefour Express Pisanova,route_871,43.70907,10.41439,9
21401,Centro Commerciale Pisanova,Carrefour Express Pisanova,route_871,43.7092,10.41448,10
21402,Centro Commerciale Pisanova,Carrefour Express Pisanova,route_871,43.70934,10.41454,11
21403,Centro Commerciale Pisanova,Carrefour Express Pisanova,route_871,43.70944,10.41455,12
21404,Centro Commerciale Pisanova,Carrefour Express Pisanova,route_871,43.71025,10.41445,13
21405,Centro Commerciale Pisanova,Carrefour Express Pisanova,route_871,43.70997,10.41245,14
21406,Centro Commerciale Pisanova,Carrefour Express Pisanova,route_871,43.70992,10.41199,15
21407,Centro Commerciale Pisanova,Carrefour Express Pisanova,route_871,43.70991,10.41172,16
21408,Centro Commerciale Pisanova,Carrefour Express Pisanova,route_871,43.7099,10.41147,17
21409,Centro Commerciale Pisanova,Carrefour Express Pisanova,route_871,43.70999,10.41147,18
21410,Centro Commerciale Pisanova,Carrefour Express Pisanova,route_871,43.71006,10.41143,19
21411,Centro Commerciale Pisanova,Carrefour Express Pisanova,route_871,43.71033,10.41113,20
21412,Centro Commerciale Pisanova,Carrefour Express Pisanova,route_871,43.71033,10.411,21
21413,Centro Commerciale Pisanova,Carrefour Express Pisanova,route_871,43.71032,10.41095,22
21414,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70952,10.41348,0
21415,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70912,10.41268,1
21416,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70819,10.41357,2
21417,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70826,10.41366,3
21418,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70832,10.41372,4
21419,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70879,10.41406,5
21420,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70884,10.41414,6
21421,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70885,10.4142,7
21422,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70895,10.4143,8
21423,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70907,10.41439,9
21424,Centro Commerciale Pisanova,OBI Pisa,route_872,43.7092,10.41448,10
21425,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70934,10.41454,11
21426,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70944,10.41455,12
21427,Centro Commerciale Pisanova,OBI Pisa,route_872,43.71025,10.41445,13
21428,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70997,10.41245,14
21429,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70992,10.41199,15
21430,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70991,10.41172,16
21431,Centro Commerciale Pisanova,OBI Pisa,route_872,43.7099,10.41147,17
21432,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70993,10.41076,18
21433,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70994,10.41066,19
21434,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70995,10.41058,20
21435,Centro Commerciale Pisanova,OBI Pisa,route_872,43.71002,10.41043,21
21436,Centro Commerciale Pisanova,OBI Pisa,route_872,43.71006,10.4104,22
21437,Centro Commerciale Pisanova,OBI Pisa,route_872,43.71008,10.41036,23
21438,Centro Commerciale Pisanova,OBI Pisa,route_872,43.7101,10.41032,24
21439,Centro Commerciale Pisanova,OBI Pisa,route_872,43.71011,10.41027,25
21440,Centro Commerciale Pisanova,OBI Pisa,route_872,43.71011,10.41022,26
21441,Centro Commerciale Pisanova,OBI Pisa,route_872,43.7101,10.41017,27
21442,Centro Commerciale Pisanova,OBI Pisa,route_872,43.71009,10.41013,28
21443,Centro Commerciale Pisanova,OBI Pisa,route_872,43.71006,10.41009,29
21444,Centro Commerciale Pisanova,OBI Pisa,route_872,43.71002,10.41005,30
21445,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70998,10.40978,31
21446,Centro Commerciale Pisanova,OBI Pisa,route_872,43.71007,10.40776,32
21447,Centro Commerciale Pisanova,OBI Pisa,route_872,43.71014,10.40774,33
21448,Centro Commerciale Pisanova,OBI Pisa,route_872,43.71018,10.40769,34
21449,Centro Commerciale Pisanova,OBI Pisa,route_872,43.71019,10.40765,35
21450,Centro Commerciale Pisanova,OBI Pisa,route_872,43.7102,10.4076,36
21451,Centro Commerciale Pisanova,OBI Pisa,route_872,43.71019,10.40752,37
21452,Centro Commerciale Pisanova,OBI Pisa,route_872,43.71017,10.40749,38
21453,Centro Commerciale Pisanova,OBI Pisa,route_872,43.71014,10.40745,39
21454,Centro Commerciale Pisanova,OBI Pisa,route_872,43.7101,10.40743,40
21455,Centro Commerciale Pisanova,OBI Pisa,route_872,43.71008,10.40743,41
21456,Centro Commerciale Pisanova,OBI Pisa,route_872,43.71015,10.4061,42
21457,Centro Commerciale Pisanova,OBI Pisa,route_872,43.71019,10.4058,43
21458,Centro Commerciale Pisanova,OBI Pisa,route_872,43.71021,10.40573,44
21459,Centro Commerciale Pisanova,OBI Pisa,route_872,43.71027,10.40559,45
21460,Centro Commerciale Pisanova,OBI Pisa,route_872,43.7104,10.4055,46
21461,Centro Commerciale Pisanova,OBI Pisa,route_872,43.71043,10.40545,47
21462,Centro Commerciale Pisanova,OBI Pisa,route_872,43.71044,10.40536,48
21463,Centro Commerciale Pisanova,OBI Pisa,route_872,43.71044,10.4053,49
21464,Centro Commerciale Pisanova,OBI Pisa,route_872,43.71041,10.40524,50
21465,Centro Commerciale Pisanova,OBI Pisa,route_872,43.71035,10.4052,51
21466,Centro Commerciale Pisanova,OBI Pisa,route_872,43.7103,10.4052,52
21467,Centro Commerciale Pisanova,OBI Pisa,route_872,43.71019,10.40527,53
21468,Centro Commerciale Pisanova,OBI Pisa,route_872,43.7101,10.40527,54
21469,Centro Commerciale Pisanova,OBI Pisa,route_872,43.71006,10.40525,55
21470,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70988,10.40513,56
21471,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70974,10.40502,57
21472,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70967,10.40492,58
21473,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70965,10.40486,59
21474,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70975,10.40422,60
21475,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70988,10.40324,61
21476,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70958,10.40294,62
21477,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70931,10.40264,63
21478,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70908,10.40242,64
21479,Centro Commerciale Pisanova,OBI Pisa,route_872,43.7087,10.40213,65
21480,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70831,10.40184,66
21481,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70795,10.40155,67
21482,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70789,10.40152,68
21483,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70786,10.40151,69
21484,Centro Commerciale Pisanova,OBI Pisa,route_872,43.7078,10.40151,70
21485,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70777,10.40153,71
21486,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70771,10.40159,72
21487,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70765,10.40172,73
21488,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70712,10.40318,74
21489,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70614,10.40251,75
21490,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70553,10.40214,76
21491,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70547,10.40207,77
21492,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70535,10.40184,78
21493,Centro Commerciale Pisanova,OBI Pisa,route_872,43.7053,10.40178,79
21494,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70524,10.40171,80
21495,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70471,10.40133,81
21496,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70455,10.40124,82
21497,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70276,10.40076,83
21498,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70252,10.40069,84
21499,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70247,10.40067,85
21500,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70244,10.40064,86
21501,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70245,10.40061,87
21502,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70245,10.40056,88
21503,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70244,10.40052,89
21504,Centro Commerciale Pisanova,OBI Pisa,route_872,43.7024,10.40047,90
21505,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70237,10.40046,91
21506,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70234,10.40046,92
21507,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70231,10.40048,93
21508,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70229,10.40051,94
21509,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70228,10.40054,95
21510,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70227,10.40058,96
21511,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70215,10.40059,97
21512,Centro Commerciale Pisanova,OBI Pisa,route_872,43.7018,10.40051,98
21513,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70155,10.40042,99
21514,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70036,10.3998,100
21515,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70022,10.39969,101
21516,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70002,10.39958,102
21517,Centro Commerciale Pisanova,OBI Pisa,route_872,43.69981,10.39948,103
21518,Centro Commerciale Pisanova,OBI Pisa,route_872,43.69978,10.39945,104
21519,Centro Commerciale Pisanova,OBI Pisa,route_872,43.69975,10.39939,105
21520,Centro Commerciale Pisanova,OBI Pisa,route_872,43.69973,10.39932,106
21521,Centro Commerciale Pisanova,OBI Pisa,route_872,43.69971,10.39917,107
21522,Centro Commerciale Pisanova,OBI Pisa,route_872,43.69979,10.39842,108
21523,Centro Commerciale Pisanova,OBI Pisa,route_872,43.69985,10.39803,109
21524,Centro Commerciale Pisanova,OBI Pisa,route_872,43.69986,10.39795,110
21525,Centro Commerciale Pisanova,OBI Pisa,route_872,43.69986,10.39785,111
21526,Centro Commerciale Pisanova,OBI Pisa,route_872,43.69985,10.39773,112
21527,Centro Commerciale Pisanova,OBI Pisa,route_872,43.69984,10.39757,113
21528,Centro Commerciale Pisanova,OBI Pisa,route_872,43.69985,10.39744,114
21529,Centro Commerciale Pisanova,OBI Pisa,route_872,43.6999,10.39727,115
21530,Centro Commerciale Pisanova,OBI Pisa,route_872,43.69998,10.39716,116
21531,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70003,10.3971,117
21532,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70009,10.39713,118
21533,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70014,10.39713,119
21534,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70018,10.39714,120
21535,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70025,10.3972,121
21536,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70032,10.3973,122
21537,Centro Commerciale Pisanova,OBI Pisa,route_872,43.7004,10.39742,123
21538,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70048,10.39756,124
21539,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70052,10.39767,125
21540,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70055,10.39782,126
21541,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70057,10.39795,127
21542,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70058,10.39808,128
21543,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70055,10.39822,129
21544,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70052,10.3983,130
21545,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70047,10.39837,131
21546,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70042,10.39841,132
21547,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70038,10.39842,133
21548,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70033,10.39842,134
21549,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70026,10.3984,135
21550,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70023,10.39837,136
21551,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70019,10.39831,137
21552,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70014,10.39817,138
21553,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70014,10.39808,139
21554,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70016,10.3977,140
21555,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70013,10.39718,141
21556,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70016,10.39669,142
21557,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70016,10.39634,143
21558,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70014,10.39574,144
21559,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70011,10.39535,145
21560,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70005,10.39477,146
21561,Centro Commerciale Pisanova,OBI Pisa,route_872,43.69972,10.39251,147
21562,Centro Commerciale Pisanova,OBI Pisa,route_872,43.69964,10.39173,148
21563,Centro Commerciale Pisanova,OBI Pisa,route_872,43.69962,10.39127,149
21564,Centro Commerciale Pisanova,OBI Pisa,route_872,43.69963,10.39086,150
21565,Centro Commerciale Pisanova,OBI Pisa,route_872,43.69966,10.3904,151
21566,Centro Commerciale Pisanova,OBI Pisa,route_872,43.69981,10.38975,152
21567,Centro Commerciale Pisanova,OBI Pisa,route_872,43.69988,10.38958,153
21568,Centro Commerciale Pisanova,OBI Pisa,route_872,43.69994,10.38947,154
21569,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70001,10.38938,155
21570,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70014,10.38924,156
21571,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70025,10.38915,157
21572,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70058,10.38895,158
21573,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70094,10.38877,159
21574,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70137,10.38851,160
21575,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70158,10.38833,161
21576,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70163,10.38828,162
21577,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70172,10.38815,163
21578,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70195,10.38796,164
21579,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70218,10.38777,165
21580,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70243,10.38759,166
21581,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70275,10.38734,167
21582,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70284,10.38726,168
21583,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70302,10.38699,169
21584,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70308,10.38696,170
21585,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70312,10.3869,171
21586,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70313,10.38686,172
21587,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70313,10.38678,173
21588,Centro Commerciale Pisanova,OBI Pisa,route_872,43.7031,10.3867,174
21589,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70306,10.38666,175
21590,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70293,10.38661,176
21591,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70273,10.38649,177
21592,Centro Commerciale Pisanova,OBI Pisa,route_872,43.70261,10.38638,178
