id,start,end,route_id,lat,lon,idx
16842,Decathlon Pisa,Stazione Leopolda,route_750,43.7063,10.41019,0
16843,Decathlon Pisa,Stazione Leopolda,route_750,43.70641,10.41001,1
16844,Decathlon Pisa,Stazione Leopolda,route_750,43.70653,10.40976,2
16845,Decathlon Pisa,Stazione Leopolda,route_750,43.70657,10.40964,3
16846,Decathlon Pisa,Stazione Leopolda,route_750,43.70659,10.40953,4
16847,Decathlon Pisa,Stazione Leopolda,route_750,43.70659,10.40939,5
16848,Decathlon Pisa,Stazione Leopolda,route_750,43.7066,10.40933,6
16849,Decathlon Pisa,Stazione Leopolda,route_750,43.70672,10.40909,7
16850,Decathlon Pisa,Stazione Leopolda,route_750,43.70684,10.40889,8
16851,Decathlon Pisa,Stazione Leopolda,route_750,43.70696,10.40875,9
16852,Decathlon Pisa,Stazione Leopolda,route_750,43.70709,10.40862,10
16853,Decathlon Pisa,Stazione Leopolda,route_750,43.70721,10.40847,11
16854,Decathlon Pisa,Stazione Leopolda,route_750,43.70728,10.40833,12
16855,Decathlon Pisa,Stazione Leopolda,route_750,43.70738,10.40823,13
16856,Decathlon Pisa,Stazione Leopolda,route_750,43.70754,10.40807,14
16857,Decathlon Pisa,Stazione Leopolda,route_750,43.70782,10.40784,15
16858,Decathlon Pisa,Stazione Leopolda,route_750,43.70765,10.40736,16
16859,Decathlon Pisa,Stazione Leopolda,route_750,43.70842,10.40681,17
16860,Decathlon Pisa,Stazione Leopolda,route_750,43.70922,10.40625,18
16861,Decathlon Pisa,Stazione Leopolda,route_750,43.70944,10.40613,19
16862,Decathlon Pisa,Stazione Leopolda,route_750,43.7097,10.40593,20
16863,Decathlon Pisa,Stazione Leopolda,route_750,43.70981,10.40586,21
16864,Decathlon Pisa,Stazione Leopolda,route_750,43.71027,10.40559,22
16865,Decathlon Pisa,Stazione Leopolda,route_750,43.7104,10.4055,23
16866,Decathlon Pisa,Stazione Leopolda,route_750,43.71043,10.40545,24
16867,Decathlon Pisa,Stazione Leopolda,route_750,43.71044,10.40536,25
16868,Decathlon Pisa,Stazione Leopolda,route_750,43.71044,10.4053,26
16869,Decathlon Pisa,Stazione Leopolda,route_750,43.71041,10.40524,27
16870,Decathlon Pisa,Stazione Leopolda,route_750,43.71035,10.4052,28
16871,Decathlon Pisa,Stazione Leopolda,route_750,43.7103,10.4052,29
16872,Decathlon Pisa,Stazione Leopolda,route_750,43.71019,10.40527,30
16873,Decathlon Pisa,Stazione Leopolda,route_750,43.7101,10.40527,31
16874,Decathlon Pisa,Stazione Leopolda,route_750,43.71006,10.40525,32
16875,Decathlon Pisa,Stazione Leopolda,route_750,43.70988,10.40513,33
16876,Decathlon Pisa,Stazione Leopolda,route_750,43.70974,10.40502,34
16877,Decathlon Pisa,Stazione Leopolda,route_750,43.70967,10.40492,35
16878,Decathlon Pisa,Stazione Leopolda,route_750,43.70965,10.40486,36
16879,Decathlon Pisa,Stazione Leopolda,route_750,43.70975,10.40422,37
16880,Decathlon Pisa,Stazione Leopolda,route_750,43.70988,10.40324,38
16881,Decathlon Pisa,Stazione Leopolda,route_750,43.70997,10.40252,39
16882,Decathlon Pisa,Stazione Leopolda,route_750,43.70997,10.40207,40
16883,Decathlon Pisa,Stazione Leopolda,route_750,43.70994,10.39992,41
16884,Decathlon Pisa,Stazione Leopolda,route_750,43.70994,10.39905,42
16885,Decathlon Pisa,Stazione Leopolda,route_750,43.70997,10.39904,43
16886,Decathlon Pisa,Stazione Leopolda,route_750,43.71001,10.39899,44
16887,Decathlon Pisa,Stazione Leopolda,route_750,43.71003,10.39892,45
16888,Decathlon Pisa,Stazione Leopolda,route_750,43.71001,10.39885,46
16889,Decathlon Pisa,Stazione Leopolda,route_750,43.70999,10.39882,47
16890,Decathlon Pisa,Stazione Leopolda,route_750,43.70997,10.3988,48
16891,Decathlon Pisa,Stazione Leopolda,route_750,43.71001,10.39838,49
16892,Decathlon Pisa,Stazione Leopolda,route_750,43.71008,10.39813,50
16893,Decathlon Pisa,Stazione Leopolda,route_750,43.7101,10.39807,51
16894,Decathlon Pisa,Stazione Leopolda,route_750,43.71016,10.39794,52
16895,Decathlon Pisa,Stazione Leopolda,route_750,43.71019,10.39794,53
16896,Decathlon Pisa,Stazione Leopolda,route_750,43.71022,10.39792,54
16897,Decathlon Pisa,Stazione Leopolda,route_750,43.71025,10.3979,55
16898,Decathlon Pisa,Stazione Leopolda,route_750,43.71027,10.39786,56
