id,start,end,route_id,lat,lon,idx
8317,Polo Fibonacci,Farmacia Cisanello,route_390,43.71899,10.4074,0
8318,Polo Fibonacci,Farmacia Cisanello,route_390,43.71848,10.40738,1
8319,Polo Fibonacci,Farmacia Cisanello,route_390,43.71748,10.40734,2
8320,Polo Fibonacci,Farmacia Cisanello,route_390,43.71686,10.40729,3
8321,Polo Fibonacci,Farmacia Cisanello,route_390,43.71677,10.40731,4
8322,Polo Fibonacci,Farmacia Cisanello,route_390,43.71665,10.40732,5
8323,Polo Fibonacci,Farmacia Cisanello,route_390,43.71661,10.40735,6
8324,Polo Fibonacci,Farmacia Cisanello,route_390,43.7166,10.40738,7
8325,Polo Fibonacci,Farmacia Cisanello,route_390,43.71657,10.40744,8
8326,Polo Fibonacci,Farmacia Cisanello,route_390,43.71656,10.40749,9
8327,Polo Fibonacci,Farmacia Cisanello,route_390,43.7168,10.40872,10
8328,Polo Fibonacci,Farmacia Cisanello,route_390,43.71686,10.40874,11
8329,Polo Fibonacci,Farmacia Cisanello,route_390,43.71695,10.40879,12
8330,Polo Fibonacci,Farmacia Cisanello,route_390,43.71862,10.41041,13
8331,Polo Fibonacci,Farmacia Cisanello,route_390,43.71872,10.41046,14
8332,Polo Fibonacci,Farmacia Cisanello,route_390,43.71879,10.41046,15
8333,Polo Fibonacci,Farmacia Cisanello,route_390,43.71885,10.4111,16
8334,Polo Fibonacci,Farmacia Cisanello,route_390,43.71926,10.41634,17
8335,Polo Fibonacci,Farmacia Cisanello,route_390,43.71935,10.41737,18
8336,Polo Fibonacci,Farmacia Cisanello,route_390,43.7194,10.41822,19
8337,Polo Fibonacci,Farmacia Cisanello,route_390,43.7194,10.41833,20
8338,Polo Fibonacci,Farmacia Cisanello,route_390,43.71936,10.41865,21
8339,Polo Fibonacci,Farmacia Cisanello,route_390,43.71933,10.41881,22
8340,Polo Fibonacci,Farmacia Cisanello,route_390,43.71929,10.41893,23
8341,Polo Fibonacci,Farmacia Cisanello,route_390,43.71924,10.41903,24
8342,Polo Fibonacci,Farmacia Cisanello,route_390,43.71916,10.41911,25
8343,Polo Fibonacci,Farmacia Cisanello,route_390,43.71892,10.41922,26
8344,Polo Fibonacci,Farmacia Cisanello,route_390,43.71876,10.41921,27
8345,Polo Fibonacci,Farmacia Cisanello,route_390,43.71869,10.41923,28
8346,Polo Fibonacci,Farmacia Cisanello,route_390,43.71865,10.41925,29
8347,Polo Fibonacci,Farmacia Cisanello,route_390,43.71859,10.41932,30
8348,Polo Fibonacci,Farmacia Cisanello,route_390,43.71855,10.41941,31
8349,Polo Fibonacci,Farmacia Cisanello,route_390,43.71854,10.4195,32
8350,Polo Fibonacci,Farmacia Cisanello,route_390,43.71853,10.4196,33
8351,Polo Fibonacci,Farmacia Cisanello,route_390,43.7185,10.41976,34
8352,Polo Fibonacci,Farmacia Cisanello,route_390,43.71844,10.41995,35
8353,Polo Fibonacci,Farmacia Cisanello,route_390,43.71834,10.42015,36
8354,Polo Fibonacci,Farmacia Cisanello,route_390,43.71829,10.42021,37
8355,Polo Fibonacci,Farmacia Cisanello,route_390,43.71718,10.42142,38
8356,Polo Fibonacci,Farmacia Cisanello,route_390,43.71709,10.42151,39
8357,Polo Fibonacci,Farmacia Cisanello,route_390,43.71694,10.42161,40
8358,Polo Fibonacci,Farmacia Cisanello,route_390,43.71683,10.42167,41
8359,Polo Fibonacci,Farmacia Cisanello,route_390,43.71661,10.42176,42
8360,Polo Fibonacci,Farmacia Cisanello,route_390,43.71649,10.42178,43
8361,Polo Fibonacci,Farmacia Cisanello,route_390,43.7163,10.4218,44
8362,Polo Fibonacci,Farmacia Cisanello,route_390,43.71608,10.42178,45
8363,Polo Fibonacci,Farmacia Cisanello,route_390,43.71498,10.42148,46
8364,Polo Fibonacci,Farmacia Cisanello,route_390,43.71348,10.42113,47
8365,Polo Fibonacci,Ristorante Il Mio Capriccio,route_391,43.71899,10.4074,0
8366,Polo Fibonacci,Ristorante Il Mio Capriccio,route_391,43.71848,10.40738,1
8367,Polo Fibonacci,Ristorante Il Mio Capriccio,route_391,43.71748,10.40734,2
8368,Polo Fibonacci,Ristorante Il Mio Capriccio,route_391,43.71686,10.40729,3
8369,Polo Fibonacci,Ristorante Il Mio Capriccio,route_391,43.71677,10.40731,4
8370,Polo Fibonacci,Ristorante Il Mio Capriccio,route_391,43.71665,10.40732,5
8371,Polo Fibonacci,Ristorante Il Mio Capriccio,route_391,43.71661,10.40735,6
8372,Polo Fibonacci,Ristorante Il Mio Capriccio,route_391,43.7166,10.40738,7
8373,Polo Fibonacci,Ristorante Il Mio Capriccio,route_391,43.71657,10.40744,8
8374,Polo Fibonacci,Ristorante Il Mio Capriccio,route_391,43.71656,10.40749,9
8375,Polo Fibonacci,Ristorante Il Mio Capriccio,route_391,43.7168,10.40872,10
8376,Polo Fibonacci,Ristorante Il Mio Capriccio,route_391,43.71686,10.40874,11
8377,Polo Fibonacci,Ristorante Il Mio Capriccio,route_391,43.71695,10.40879,12
8378,Polo Fibonacci,Ristorante Il Mio Capriccio,route_391,43.71862,10.41041,13
8379,Polo Fibonacci,Ristorante Il Mio Capriccio,route_391,43.71872,10.41046,14
8380,Polo Fibonacci,Ristorante Il Mio Capriccio,route_391,43.71879,10.41046,15
8381,Polo Fibonacci,Ristorante Il Mio Capriccio,route_391,43.71885,10.4111,16
8382,Polo Fibonacci,Ristorante Il Mio Capriccio,route_391,43.71926,10.41634,17
8383,Polo Fibonacci,Ristorante Il Mio Capriccio,route_391,43.71935,10.41737,18
8384,Polo Fibonacci,Ristorante Il Mio Capriccio,route_391,43.7194,10.41822,19
8385,Polo Fibonacci,Ristorante Il Mio Capriccio,route_391,43.7194,10.41833,20
8386,Polo Fibonacci,Ristorante Il Mio Capriccio,route_391,43.71936,10.41865,21
8387,Polo Fibonacci,Ristorante Il Mio Capriccio,route_391,43.71933,10.41881,22
8388,Polo Fibonacci,Ristorante Il Mio Capriccio,route_391,43.71929,10.41893,23
8389,Polo Fibonacci,Ristorante Il Mio Capriccio,route_391,43.71924,10.41903,24
8390,Polo Fibonacci,Ristorante Il Mio Capriccio,route_391,43.71916,10.41911,25
