id,start,end,route_id,lat,lon,idx
5680,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71621,10.40211,0
5681,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71628,10.40215,1
5682,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71557,10.40465,2
5683,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71546,10.40496,3
5684,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71525,10.40549,4
5685,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71463,10.40691,5
5686,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71415,10.40796,6
5687,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71397,10.40838,7
5688,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71384,10.40863,8
5689,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71382,10.40869,9
5690,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71375,10.40881,10
5691,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71363,10.40896,11
5692,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71343,10.40916,12
5693,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71329,10.40926,13
5694,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71311,10.40938,14
5695,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71297,10.40944,15
5696,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71286,10.40947,16
5697,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71141,10.40947,17
5698,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71076,10.40944,18
5699,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71019,10.40941,19
5700,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.7101,10.40935,20
5701,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71005,10.40929,21
5702,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71003,10.40924,22
5703,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71001,10.40915,23
5704,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71007,10.40776,24
5705,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71014,10.40774,25
5706,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71018,10.40769,26
5707,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71019,10.40765,27
5708,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.7102,10.4076,28
5709,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71019,10.40752,29
5710,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71017,10.40749,30
5711,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71014,10.40745,31
5712,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.7101,10.40743,32
5713,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71008,10.40743,33
5714,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71015,10.4061,34
5715,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71019,10.4058,35
5716,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71021,10.40573,36
5717,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71027,10.40559,37
5718,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.7104,10.4055,38
5719,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71043,10.40545,39
5720,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71044,10.40536,40
5721,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71044,10.4053,41
5722,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71041,10.40524,42
5723,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71035,10.4052,43
5724,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.7103,10.4052,44
5725,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71019,10.40527,45
5726,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.7101,10.40527,46
5727,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.71006,10.40525,47
5728,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70988,10.40513,48
5729,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70974,10.40502,49
5730,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70967,10.40492,50
5731,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70965,10.40486,51
5732,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70975,10.40422,52
5733,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70988,10.40324,53
5734,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70958,10.40294,54
5735,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70931,10.40264,55
5736,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70908,10.40242,56
5737,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.7087,10.40213,57
5738,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70831,10.40184,58
5739,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70795,10.40155,59
5740,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70789,10.40152,60
5741,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70786,10.40151,61
5742,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.7078,10.40151,62
5743,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70777,10.40153,63
5744,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70771,10.40159,64
5745,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70765,10.40172,65
5746,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70712,10.40318,66
5747,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70614,10.40251,67
5748,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70558,10.40217,68
5749,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70553,10.40214,69
5750,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70547,10.40207,70
5751,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70544,10.40191,71
5752,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70537,10.40167,72
5753,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70504,10.40081,73
5754,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.705,10.40076,74
5755,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70504,10.40057,75
5756,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70524,10.3999,76
5757,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70534,10.3996,77
5758,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70563,10.39979,78
5759,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70582,10.39989,79
5760,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70585,10.3997,80
5761,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70588,10.39936,81
5762,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70593,10.39894,82
5763,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70603,10.39837,83
5764,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70608,10.39812,84
5765,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70613,10.39793,85
5766,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70622,10.39768,86
5767,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70625,10.39761,87
5768,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70641,10.39743,88
5769,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70661,10.39725,89
5770,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70682,10.39704,90
5771,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70686,10.39696,91
5772,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70696,10.39666,92
5773,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.707,10.39643,93
5774,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70702,10.39603,94
5775,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70706,10.39571,95
5776,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70717,10.39505,96
5777,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70719,10.39483,97
5778,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.7072,10.39425,98
5779,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70719,10.39277,99
5780,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70597,10.39285,100
5781,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70594,10.39284,101
5782,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70592,10.3928,102
5783,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70591,10.39274,103
5784,Via Angelo Battelli 5,Supermercato Coop San Giusto,route_240,43.70591,10.3922,104
5785,Via Angelo Battelli 5,Via Montanelli 66,route_241,43.71621,10.40211,0
5786,Via Angelo Battelli 5,Via Montanelli 66,route_241,43.71628,10.40215,1
5787,Via Angelo Battelli 5,Via Montanelli 66,route_241,43.71557,10.40465,2
5788,Via Angelo Battelli 5,Via Montanelli 66,route_241,43.71546,10.40496,3
5789,Via Angelo Battelli 5,Via Montanelli 66,route_241,43.71525,10.40549,4
5790,Via Angelo Battelli 5,Via Montanelli 66,route_241,43.71463,10.40691,5
5791,Via Angelo Battelli 5,Via Montanelli 66,route_241,43.71415,10.40796,6
5792,Via Angelo Battelli 5,Via Montanelli 66,route_241,43.71397,10.40838,7
5793,Via Angelo Battelli 5,Via Montanelli 66,route_241,43.71384,10.40863,8
