id,start,end,route_id,lat,lon,idx
34884,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.70546,10.40277,0
34885,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.7056,10.4024,1
34886,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.70541,10.40223,2
34887,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.70546,10.40211,3
34888,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.70547,10.40207,4
34889,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.70553,10.40214,5
34890,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.70558,10.40217,6
34891,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.70614,10.40251,7
34892,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.70712,10.40318,8
34893,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.70685,10.40392,9
34894,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.7068,10.40407,10
34895,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.70676,10.40427,11
34896,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.70675,10.40444,12
34897,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.70675,10.40455,13
34898,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.70678,10.40479,14
34899,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.70683,10.40508,15
34900,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.70742,10.40341,16
34901,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.70809,10.40387,17
34902,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.70926,10.40055,18
34903,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.70996,10.40101,19
34904,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.70994,10.39992,20
34905,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.70994,10.39905,21
34906,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.70997,10.39904,22
34907,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71001,10.39899,23
34908,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71003,10.39892,24
34909,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71001,10.39885,25
34910,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.70999,10.39882,26
34911,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.70997,10.3988,27
34912,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71001,10.39838,28
34913,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71008,10.39813,29
34914,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.7101,10.39807,30
34915,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71016,10.39794,31
34916,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71019,10.39794,32
34917,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71022,10.39792,33
34918,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71025,10.3979,34
34919,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71027,10.39786,35
34920,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71028,10.39781,36
34921,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71028,10.39777,37
34922,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71027,10.39772,38
34923,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71025,10.39769,39
34924,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71022,10.39766,40
34925,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71018,10.39764,41
34926,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71016,10.39755,42
34927,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71014,10.39743,43
34928,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71033,10.39616,44
34929,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71038,10.39588,45
34930,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71041,10.39588,46
34931,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71043,10.39586,47
34932,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71046,10.39581,48
34933,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71047,10.39578,49
34934,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71045,10.39571,50
34935,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71041,10.39568,51
34936,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71054,10.39481,52
34937,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71057,10.39451,53
34938,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71058,10.39434,54
34939,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.7106,10.39206,55
34940,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71061,10.39193,56
34941,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71063,10.39186,57
34942,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71067,10.39179,58
34943,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71072,10.39173,59
34944,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71082,10.39166,60
34945,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71093,10.39162,61
34946,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71133,10.39152,62
34947,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71159,10.39157,63
34948,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71162,10.39159,64
34949,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71164,10.39159,65
34950,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71168,10.39157,66
34951,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.7117,10.39153,67
34952,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71171,10.39148,68
34953,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71169,10.39142,69
34954,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71162,10.39112,70
34955,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71157,10.39094,71
34956,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71149,10.39071,72
34957,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71113,10.38974,73
34958,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71103,10.38981,74
34959,Ristorante Pizzeria Il Pellicano,Stazione San Rossore,route_1440,43.71107,10.38995,75
34960,Ristorante Pizzeria Il Pellicano,Parco San Rossore,route_1441,43.70546,10.40277,0
34961,Ristorante Pizzeria Il Pellicano,Parco San Rossore,route_1441,43.7056,10.4024,1
34962,Ristorante Pizzeria Il Pellicano,Parco San Rossore,route_1441,43.70541,10.40223,2
34963,Ristorante Pizzeria Il Pellicano,Parco San Rossore,route_1441,43.70546,10.40211,3
34964,Ristorante Pizzeria Il Pellicano,Parco San Rossore,route_1441,43.70547,10.40207,4
34965,Ristorante Pizzeria Il Pellicano,Parco San Rossore,route_1441,43.70535,10.40184,5
34966,Ristorante Pizzeria Il Pellicano,Parco San Rossore,route_1441,43.7053,10.40178,6
34967,Ristorante Pizzeria Il Pellicano,Parco San Rossore,route_1441,43.70524,10.40171,7
34968,Ristorante Pizzeria Il Pellicano,Parco San Rossore,route_1441,43.70471,10.40133,8
34969,Ristorante Pizzeria Il Pellicano,Parco San Rossore,route_1441,43.70455,10.40124,9
34970,Ristorante Pizzeria Il Pellicano,Parco San Rossore,route_1441,43.70276,10.40076,10
34971,Ristorante Pizzeria Il Pellicano,Parco San Rossore,route_1441,43.70252,10.40069,11
34972,Ristorante Pizzeria Il Pellicano,Parco San Rossore,route_1441,43.70247,10.40067,12
34973,Ristorante Pizzeria Il Pellicano,Parco San Rossore,route_1441,43.70244,10.40064,13
34974,Ristorante Pizzeria Il Pellicano,Parco San Rossore,route_1441,43.70245,10.40061,14
34975,Ristorante Pizzeria Il Pellicano,Parco San Rossore,route_1441,43.70245,10.40056,15
34976,Ristorante Pizzeria Il Pellicano,Parco San Rossore,route_1441,43.70244,10.40052,16
34977,Ristorante Pizzeria Il Pellicano,Parco San Rossore,route_1441,43.7024,10.40047,17
34978,Ristorante Pizzeria Il Pellicano,Parco San Rossore,route_1441,43.70237,10.40046,18
34979,Ristorante Pizzeria Il Pellicano,Parco San Rossore,route_1441,43.70234,10.40046,19
34980,Ristorante Pizzeria Il Pellicano,Parco San Rossore,route_1441,43.70231,10.40048,20
